"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Alwin Stegemann","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"7 months ago","2024-07-08T19:57:46.330Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNycWYyVjFRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNycWYyVjFRRRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgICrqf2V1QE%7CCgwIuomxtAYQ0KPAnQE%7C?hl=en","110115096777110876503","113","https://lh3.googleusercontent.com/a/ACg8ocL6ux1SV5uerdrPKzA_mClbviNpfDCePHeY83rbqLn6hqu0fw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110115096777110876503?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","4",,"Rüschweg 28","false","Dieser Ort zeigt mir das es solche Vergangenheit nicht wieder geben darf","This place shows me that such a past should not exist again","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Dennis Christ","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"8 months ago","2024-06-09T07:57:34.162Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR6NnZTRTdnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6NnZTRTdnRRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDz6vSE7gE%7CCgsI7sCVswYQoLyzTQ%7C?hl=en","100813754849859102263","37","https://lh3.googleusercontent.com/a/ACg8ocJN_DpHg7HAfUhEuY6jsXyQtaWmuteF52Z75syH0-VeKYjuMw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100813754849859102263?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false","Ein Stück interessante Geschichte","A piece of interesting history","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","false","0","53.541152","9.8543855","M. D.","Hamburg-Mitte",,"false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"10 months ago","2024-03-25T16:19:19.471Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNEM05xb0N3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEM05xb0N3EAE!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgICD3NqoCw%7CCgwIh8iGsAYQiN_l4AE%7C?hl=en","109292461653420746137","0","https://lh3.googleusercontent.com/a-/ALV-UjVvgd1IggBOaolNJp8S64nDIa573wT9MiG4Jv8VQb9Lmfi3tms5=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109292461653420746137?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false",,,"Fink II U-Boot-Bunker","4.3",,"https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Ilka T.","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"11 months ago","2024-03-03T16:45:30.366Z",,,,"No","Weekend","No wait","ChdDSUhNMG9nS0VJQ0FnSURLdGJPcW13RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJK3Z_SWNRtPmhGq6W20AP5a6hF2E6wvvBPhdGGQjBNt9aVRLmL54dmTjROdpeRXvHjTrDysEaaXVTZTqozUp48CppOx19CBLA7Aagb_X5fEyYHkxUhpZR-g_5EBMaKwQlYnWEa1rg","https://lh3.googleusercontent.com/geougc-cs/AIHozJJhWuURB-km7jiGIJ9G1RbVDrFMQnETEmAeOQneH0W771zTFUwvt4PBCQYyRISjJF8oeei8KRhNZNj83UvlVJHRTe4ncuNcV9l62657u2_-cuKDHv7WoCGQ7opdpeiy_H_eN2M-","https://lh3.googleusercontent.com/geougc-cs/AIHozJJh69JqOV-T264_17ZNWy2j-QrUnISgK3p5uZsV1Bo7wQtuqWq3royz3yik9edTQusUdDicaVqWUN0y7q0zTFB7fTA_R1sL2D9z3f1FPHjDgBapbxxGgrue73rjil8_DyxREw-S","https://lh3.googleusercontent.com/geougc-cs/AIHozJLk9649f_pl0fMnvfxGTuDD3tORIiSIGxkmVTofnlMlR5LB7j8KP3j2F5gv7I1zVAL2gCeidDaLwiQHj4cAyGMlctVjhjanKDDALIFpQ7NmgXjlZOFqI-qvB58eMPmLhErd37yz","https://lh3.googleusercontent.com/geougc-cs/AIHozJKnQdxSK2d8-N0xeqc8HnqGm-sR9PvWM3gqTY8kXtHGrP7t6hKZfrbJ9wgnGc1K5IWFfr-4nMBDewOvaiyUpY9koGPArAh0ApkcPzfd4_ojE4jnjMC6Y6TYUUEpyFaocuzhFGSNdg","https://lh3.googleusercontent.com/geougc-cs/AIHozJIiXvjJdcKCtldAalOd3CcvUMj7WhBeKiZ6dQhTApz-F8jMKPSl0RWvfIdiyMyxFzNO3UKxAeCqe4iyKxm6EkVTGZjc_Pxm1OZLqUFU1P630c0XrEDtlEL2cHxraJMBjRO9JPEa","https://lh3.googleusercontent.com/geougc-cs/AIHozJKa-JujTIMbdEq6S4p8r-pMDXCLEVVizKdA7SQ4vxo7qotDeXB2hlhzAenZR1wBnhoOWMsrwwcuJWNzVS35UBuuyH6qeDlictfJicJJxTTGBkO-MHqztM5iWnyOkxLvKAnfPubWSQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJI1SKEYVatpZEmHDxPJYiifibpxAMIO4ktftIHvt_lCI3jnJeIY_FWbd00ULwZcVGIZL_EGCWO8C0FWcAg0SxvftZk_GTVj1lsyjt7XTjSOzz_GwEPkE3o-fxGhpE3oDiKZKmzz","https://lh3.googleusercontent.com/geougc-cs/AIHozJJe_1wlKIg1d5GJX1NwnAOEpcvzHir3abuqsH5eQ0lpXQUsIr03ChIRZOoy4vYxaYBBVWkx9xb5YOp16t4MsktW_NtkR1315Skou-hIR8MkxcDEWPXNaYzntZEHGBoNwebK7-lX","https://lh3.googleusercontent.com/geougc-cs/AIHozJIqSseCwIzFAwuBmxRsLK3PvuEVn5jYEwyx3yFEuoWnNrO0tR0UvJuYQuhuAJrmUPUrdK_j-nI94mS_TckO7COqdT6dBkHDpEWGlFIn_reQL9-wD8v17d7jT2-Zij0oy99YJM_5","https://lh3.googleusercontent.com/geougc-cs/AIHozJLKp1QMgWrdoMKn37a48AjeoEzwPxwNz_ogsK_0qNkXxGTfJ9ZIWWaj02vI1U6hyraTMX59rP4GLOFXYt2ZFTvAGEolHTi2q3T9jy7lDjX9Ta1T2V-W1zZArNggVhf6mnvDmHGbPg",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLdGJPcW13RRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDKtbOqmwE%7CCgwIqtKSrwYQkN3irgE%7C?hl=en","106364843069978722482","299","https://lh3.googleusercontent.com/a-/ALV-UjUlTdTMetdmgpa3rZMOFiuJN-k_IH-mbAeN9SohdU_OIPzfmQ=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/106364843069978722482?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false","Historischer Ort der einen Besuch wert ist. Unbedingt noch weiter Richtung Elbe gehen/ fahren und den Blick auf die Elbe, den Schiffen und Richtung Hamburger Hafen/ Elbphilharmonie  genießen.","Historical place that is worth a visit. Be sure to walk/drive further towards the Elbe and enjoy the view of the Elbe, the ships and the direction of the Hamburg harbor/Elbphilharmonie.","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","christina Heinicke","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-12-25T12:46:29.428Z",,,,,"Weekend",,"ChdDSUhNMG9nS0VJQ0FnSUMxdk5YbXF3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdk5YbXF3RRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIC1vNXmqwE%7CCgwIpfOlrAYQ4JujzAE%7C?hl=en","101193043976108844864","20","https://lh3.googleusercontent.com/a/ACg8ocIWO0skSPus-BkuI25yIy2kpWijuUTsk3uD_unmTPXHR9zF_w=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/101193043976108844864?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","1",,"Rüschweg 28","false","Keine Beschilderung","No signage","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Mork vom Ork","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-12-06T14:15:47.934Z",,,,"No","Weekend","No wait","ChdDSUhNMG9nS0VJQ0FnSURPNHFiR3h3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPNHFiR3h3RRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDO4qbGxwE%7CCgwIk4TCqwYQ-N3PvQM%7C?hl=en","111605568624523212550","1327","https://lh3.googleusercontent.com/a/ACg8ocLPcgqAE7iBx5qyKmJjRT0l7ejyiJnTRZZHwtyEGaYsEi4Zfg=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/111605568624523212550?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Rüschweg 28","false","Von dem anderen Ufer aus ist nicht ganz so viel zu erknennen.
Kommt man da noch dichter ran?
Okey mit dem Blick über das Wasser erkennt man ja auch die größe des Bauwerkes.","You can't see quite as much from the other bank.
Can you get any closer?
OK, when you look over the water you can see the size of the building.","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Fernfahrer68","Hamburg-Mitte",,"false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-11-11T14:05:08.196Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURGajRqT1B3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGajRqT1B3EAE!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDFj4jOPw%7CCgsIlJS-qgYQ6NTwXQ%7C?hl=en","100496131618087664459","49","https://lh3.googleusercontent.com/a-/ALV-UjVGxja2uAs39RQgqF38PcKeC4_RGTlzDy6sPmHXcgsKaC4NonUo=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100496131618087664459?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","4",,"Rüschweg 28","false",,,"Fink II U-Boot-Bunker","4.3",,"https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Serhii Urazovskyi","Hamburg-Mitte","ru","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-11-10T09:26:50.621Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURGb2JhWjZ3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJKA46btwwzN27qiNHobW1lOeMDAAgvYADbwXVqE0Au6kheBn5NWeEH1_0zTpS9vQNBBWBacf4q5ec1ZD-5TgY1C7kepcGFkjMQRUPVaZJ5O0I93BaMQ75lfQaEOfBln6Jy1I2VLEw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGb2JhWjZ3RRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDFobaZ6wE%7CCgwI2u63qgYQ4MSlqAI%7C?hl=en","108786513910508823859","12","https://lh3.googleusercontent.com/a/ACg8ocK93M944NDzcLshGic3RwaD73I9vcju-IPghQfmr8EfnUCfx40=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/108786513910508823859?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Rüschweg 28","false","Место очень загадочное и подходило бы для сталкерских вылазок.
Но я не уверен что туда можно законно добраться","The place is very mysterious and would be suitable for stalker attacks.
But I'm not sure it's possible to get there legally.","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Ute Krannich","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-09-13T14:32:53.792Z",,,,"No","Weekday","No wait","ChdDSUhNMG9nS0VJQ0FnSUNwaHFxbC1nRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwaHFxbC1nRRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgICphqql-gE%7CCgwIlZCHqAYQyIzr-QI%7C?hl=en","103452057551850146812","818","https://lh3.googleusercontent.com/a/ACg8ocK8FlX0puvWieCrfClrWolwXVo4NTsdEErL_gKqd4fvQdHHGg=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/103452057551850146812?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false","Man kann nicht an den Bunker der sieht man nur von weitem. Wer sich dafür interessiert sollte sich den ansehen.","You can't get to the bunker, you can only see it from afar. Anyone interested should take a look at it.","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","Lutz Mueller","Hamburg-Mitte","de","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-09-13T04:27:59.677Z",,,,"No","Weekday","No wait","ChdDSUhNMG9nS0VJQ0FnSUNaeWR5eHp3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaeWR5eHp3RRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgICZydyxzwE%7CCgwIz_SEqAYQkNGewwI%7C?hl=en","113723448977046449185","99","https://lh3.googleusercontent.com/a-/ALV-UjUdvJuFMpQ73i_Q46qhG6NKWeiqQatBVTjdJSbEOLt8rGoZdrtPeg=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/113723448977046449185?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false","Sehr beeindruckender historischer Ort, um sich einmal die Monstrosität und Größe eines solchen ehemaligen U-Boot Bunkers zu vergegenwärtigen. Im zweiten Weltkrieg als Teil der Deutschen Werft zum Schutz der empfindlichen U-Boote vor Luftangriffen gebaut, wurde dieses Gebäude nach dem Zweiten Weltkrieg gesprengt. Heute erinnerern nur noch diese gewaltigen Ruinen an die dunkle Geschichte dieses Ortes. denn in unmittelbarer Nähe befand sich auch ein Außenlager des KZ Neuengamme, dessen Häftlinge hier zur Zwangsarbeit eingesetzt wurden und die bei Kriegsende fast alle auf Todesmärschen ums Leben kamen. Das sollte man sich auch immer im Angesicht dieser beeindruckenden technischen Leistung ins Gedächtnis rufen.","Very impressive historical place to visualize the monstrosity and size of such a former submarine bunker. Built during World War II as part of the German Shipyard to protect vulnerable submarines from air raids, this building was blown up after World War II. Today only these huge ruins remain as a reminder of the dark history of this place. Because in the immediate vicinity there was also a subcamp of the Neuengamme concentration camp, whose prisoners were used here for forced labor and who almost all died on death marches at the end of the war. This is something that should always be kept in mind when faced with this impressive technical achievement.","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
"Rüschweg 28, 21129 Hamburg, Germany","Historical landmark","Historical landmark","12023118206396648004","Hamburg","DE","0x47b184f164e66f5d:0xa6dab24eb8cdca44","https://lh5.googleusercontent.com/p/AF1QipOj6djO1l7Qq3GJUnYUK7Q1WbfN4tib_YYwN5Q1=w408-h306-k-no","false","true","0","53.541152","9.8543855","laurentiu botez","Hamburg-Mitte","ro","false","ChIJXW_mZPGEsUcRRMrNuE6y2qY","21129",,"a year ago","2023-09-05T05:48:45.017Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURpbE5DY2hBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpbE5DY2hBRRAB!2m1!1s0x0:0xa6dab24eb8cdca44!3m1!1s2@1:CIHM0ogKEICAgIDilNCchAE%7CCgsIvYLbpwYQoPSfCA%7C?hl=en","108383918950408401480","401","https://lh3.googleusercontent.com/a-/ALV-UjXx1BuK-tofbq74B2J5O75tfNalbtJATvIJlJRvYEtRWsDL7Eo=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/108383918950408401480?hl=en","82","Direct Detail URL: https://www.google.com/maps/place/Fink+II+U-Boot-Bunker/@53.541152,9.8518106,17z/data=!3m1!4b1!4m6!3m5!1s0x47b184f164e66f5d:0xa6dab24eb8cdca44!8m2!3d53.541152!4d9.8543855!16s%2Fg%2F11bvt8mzbs?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Rüschweg 28","false","Interesant","Interesting","Fink II U-Boot-Bunker","4.3","en","https://www.google.com/maps/search/?api=1&query=Fink%20II%20U-Boot-Bunker&query_place_id=ChIJXW_mZPGEsUcRRMrNuE6y2qY",
