"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Björn Dangeleit","Häfen","de","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"2 years ago","2022-04-30T13:24:32.706Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMyMTlhMGt3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyMTlhMGt3RRAB!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIC219a0kwE%7CCgwIkPG0kwYQ6Kjq0AI%7C?hl=en","101403768756201572198","284","https://lh3.googleusercontent.com/a-/ALV-UjWS7LIYbzy7rg6cGwn-WQ-SBboPdb1t9KcFXO98HmFuyLCF1hW2=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/101403768756201572198?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Man kann direkt neben dem Bunker parken, wir haben es nicht direkt gesehen.","You can park right next to the bunker, we didn't see it directly.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Ruben W","Häfen","nl","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"2 years ago","2022-04-10T08:47:36.684Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMyMExIQ1pnEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyMExIQ1pnEAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIC20LHCZg%7CCgwIqLPKkgYQqKrJxgI%7C?hl=en","105695716582658514705","309","https://lh3.googleusercontent.com/a-/ALV-UjUuuyQ3hcX1x8sGmqswSSOh4CAJAhe376DvwiivVDol7wDnPPkLTw=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/105695716582658514705?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Indrukwekkend","Impressive","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Harmen Willemse","Häfen","nl","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"2 years ago","2022-02-24T21:53:19.823Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ2NGRfbFZBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJLcKfoNuHYC3QnEHDOYC8_kn0H4oXE5-HnkLTIVByViVLi9sfvmkXAt_kC-eRuublfyTJvqmS-6S66EzusngTgzqc-akKo36sxzPdZO0j-slaVyIOCgyVbRk5suy_HNBrDEO6f3","https://lh3.googleusercontent.com/geougc-cs/AIHozJL5qpfrvl7sNp2KqNAY5KRBpuHSjp-35WYqW0riuhzNxLguNvU6LpRhzX-fkDzvqfBE9C4voENOPvQYDLYI2AjKEkMmD8V0g3KlJX5M2fQYDQwpB2o4RMhtL9Tq1eN7rM6RWvBGcA","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ2ZIdXdMm0qjnI8ogl6sAiUGwato400AlxqyuHV-ndAa1ye88yIYA9S66tKSvZ88-zznlJXixs8R9ok2ZTyNFX5n3ilEOxOe0vpby7rcju4oedkKNrlNnZOxPassHy-5MBLfRW","https://lh3.googleusercontent.com/geougc-cs/AIHozJJEcdfN2Fp3bf-AS8Mfx_95zZvlHjgCC80fooLKVHm2YOahFtwdFqB3JK6-zGoVE2LYKmToNsLZgJJCV9JXUXjIPvU7VWDmyyDx-qDMQ6y4I8-Z6ErrRUVMyihK29ll9VzyQLQyNg",,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2NGRfbFZBEAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgID64d_lVA%7CCgwIz_zfkAYQiIzTiAM%7C?hl=en","109394027219598395070","20","https://lh3.googleusercontent.com/a-/ALV-UjX5M8Powa487_xgzIJESnlGuKDF6RmzMZUigOj2kqxgv4Rld50=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/109394027219598395070?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Indrukwekkend bouwwerk maar niet echt bedoeld als bezienswaardigheid.","Impressive building but not really intended as a place of interest.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Torben Lund","Häfen",,"false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-12-01T13:56:03.009Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURHc2ZfNUVnEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHc2ZfNUVnEAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIDGsf_5Eg%7CCgsI8_2djQYQwK3NBA%7C?hl=en","113848426313815900078","82","https://lh3.googleusercontent.com/a-/ALV-UjXET5_q0dMYCYQuNx4FUYlb9yWtplaaEJiGtPPG6P1Y64ir0eE=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/113848426313815900078?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false",,,"U-Boot-Bunker Hornisse","4.1",,"https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","false","0","53.1168487","8.7357591","Joy Peeters","Häfen","nl","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-11-20T10:24:42.334Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURHek1pN0J3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHek1pN0J3EAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIDGzMi7Bw%7CCgwI6pnjjAYQsMLPnwE%7C?hl=en","113983459899617204638","53","https://lh3.googleusercontent.com/a/ACg8ocKbXH6jETkbCBVH98a6mgohyemahwgDaeUaTCMjFf-D35aRww=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113983459899617204638?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Prachtige plek om duiven te bekijken, veel beton, authentieke uitstraling, plaquette aanwezig. 2 minuten goed bestede tijd.","Beautiful place to watch pigeons, lots of concrete, authentic appearance, plaque available. 2 minutes time well spent.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Samowhise","Häfen","en","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-09-28T09:37:00.509Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ2cHBPekRBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2cHBPekRBEAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgID6ppOzDA%7CCgwIvMTLigYQiLaQ8wE%7C?hl=en","117845069776591383544","89","https://lh3.googleusercontent.com/a-/ALV-UjUI8GSSbY9E7Bs_QVJmR_wFJ9QsmD2Le856VmlUgwzUOBm8S5ibww=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/117845069776591383544?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","2",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Really disappointing. It's somewhere at the industry part of Bremen with no signs to find it and no information. It took me a lot of time to get to this point. They should either really try to make the most out of this place or not mention this at all.",,"U-Boot-Bunker Hornisse","4.1",,"https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Evert Jan Lerk","Häfen","nl","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-09-02T15:16:35.636Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUM2cXFTTS13RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2cXFTTS13RRAB!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIC6qqSM-wE%7CCgwI09XDiQYQ6KanrwI%7C?hl=en","108987326749855366367","221","https://lh3.googleusercontent.com/a/ACg8ocIbRIYaFp9q3X5UArR3po3_6wl3V_vvL-ZU4ANj2tk11TxiHg=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/108987326749855366367?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","4",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Geeft een goed beeld over een u-boot bunker.
Makkelijk te vinden en om er te parkeren.","Gives a good idea of ​​a U-boat bunker.
Easy to find and park.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Robert / XenSuo","Häfen","de","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-09-02T10:41:48.764Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM2c3FHSENBEAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2c3FHSENBEAE!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIC6sqGHCA%7CCgwI7NTCiQYQyMnU7AI%7C?hl=en","111559499068016657845","186","https://lh3.googleusercontent.com/a-/ALV-UjWNN6140eaPNYGFqZ14UDl5F9iPyl-nOT3AU06cvBH-XJ0FO00R=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111559499068016657845?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Ein Zeitzeuge einer schrecklichen Vergangenheit. Viel zu sehen ist nicht aber eindrucksvoll ist es schon.","A witness to a terrible past. There isn't much to see, but it is impressive.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Peresim Buba","Häfen",,"false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-08-14T08:21:42.594Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURhNkxyZXZBRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJLnAqJ1pvv7PNXjNDFC6dalwUF7VNK27Uw1KZe7aUhxvo5CzRb6iF1BAM0OYtyeWTGzon6Lfw2JecLRZrOcb4JDhWVh07kP1cvHdBbRPgKTrodFvSIYCrT1Eam8pD4HQCNzIVTSGw","https://lh3.googleusercontent.com/geougc-cs/AIHozJIH042RJZ1BZn8iqXz5gBB00trR1-bcGgEYaGq5a_-w6QtHQ03RrEh387d_kSzqzEkdO2T-Y4aw6je_G-Yi0VaVYlK___hajCGVy7Qn6LJZXxUTn8V72ioUP4OFvIbj8uT3MEYh","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ87vqaQ0ut39cMJSnkjPI9fOMdYES_YyqB2Vz2bVB6w39nH32J10T8Z8LzmmlIA17jYzmzZ2b-7_m83joPfnqPdJnD_SwjAd2qJICfSkbs3-1Qq63zgW_y9PIM7zi1BoVikWRtkg",,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURhNkxyZXZBRRAB!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgIDa6LrevAE%7CCgwIlvrdiAYQgPzEmwI%7C?hl=en","105522044678613919100","236","https://lh3.googleusercontent.com/a-/ALV-UjVDEThbWaxlar8UhLsNbabhrLw_Q0HIdYAoMljGWpCX-bNwfEN_=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/105522044678613919100?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","5",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false",,,"U-Boot-Bunker Hornisse","4.1",,"https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","Fijko Slijm","Häfen","nl","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-08-10T09:05:30.395Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNhbWR1dzlRRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJIxaFQqMAAuCaLI5a1i-3bzQLEqf1P6bx3P1JzdDNI7UJN2RDbMLH0k3d_jJ0Uo2Ze_1GSXUsdx7SFN6MYFYNnnO1aiV57VIolMqsKQizFv4eJ6IFs4xZIZZc6tJxqfUM8e1qkDOQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_UQRB3F6xaIgurRq-T7Gd1VLKhX3uDRR4lQ6q3bz51Y17CZvwqhXR5XX16crsbla1U3e4RNHoHRDAP652Nq0HVigXgNO1x0V6up_DzCxgwPY-oKfQWeHV4HHRXaLwt5RSUDl0",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhbWR1dzlRRRAB!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgICamduw9QE%7CCgwI2oLJiAYQ6Jy2vAE%7C?hl=en","110543639927711051454","76","https://lh3.googleusercontent.com/a-/ALV-UjVm_iHeszjFCScgNVjYolYtNzBkpXJUeECjpE4ceS9pnf9-w6fr=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110543639927711051454?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","3",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Een hoop beton en verder niet zo veel te zien.  Er is een bedrijf op gebouwd. Goede fundering lijkt me.  Er is geen bewegwijzering hier na toe.  Nee geen aanrader","A lot of concrete and not much else to see.  A business was built on it. Sounds like a good foundation to me.  There is no signage here.  No, not recommended","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18, 28237 Bremen, Germany","Historical landmark","Historical landmark","7071677145447700982","Bremen","DE","0x47b129790bc9112f:0x6223a4e57ca899f6","https://lh5.googleusercontent.com/p/AF1QipNWk2mP4kU-EJp_OUp3r_gIxWpayRUSXwkHtdW5=w408-h306-k-no","false","true","0","53.1168487","8.7357591","thomas müller","Häfen","de","false","ChIJLxHJC3kpsUcR9pmofOWkI2I","28237",,"3 years ago","2021-08-03T06:35:22.282Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNheWRIWm1RRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNheWRIWm1RRRAB!2m1!1s0x0:0x6223a4e57ca899f6!3m1!1s2@1:CIHM0ogKEICAgICaydHZmQE%7CCgwIqsejiAYQsP_chgE%7C?hl=en","102137045397528988188","11","https://lh3.googleusercontent.com/a/ACg8ocL6JsvdH1O3ROkYkUON6WHa0ish_Rec7HW4m67W2Ma6KFyj=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102137045397528988188?hl=en","171","Direct Detail URL: https://www.google.com/maps/place/U-Boot-Bunker+Hornisse/@53.1168486,8.7308882,17z/data=!4m16!1m9!3m8!1s0x47b129790bc9112f:0x6223a4e57ca899f6!2sU-Boot-Bunker+Hornisse!8m2!3d53.1168487!4d8.7357591!9m1!1b1!16s%2Fg%2F1228rhsx!3m5!1s0x47b129790bc9112f:0x6223a4e57ca899f6!8m2!3d53.1168487!4d8.7357591!16s%2Fg%2F1228rhsx?entry=ttu&g_ep=EgoyMDI1MDIxMC4wIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D","4",,"Lexzau, Scharbau GmbH & Co. KG, Kap-Horn-Straße 18","false","Sehr beeindruckend. Leider ist er nur noch von einer Seite sichtbar.","Very impressive. Unfortunately it is only visible from one side.","U-Boot-Bunker Hornisse","4.1","en","https://www.google.com/maps/search/?api=1&query=U-Boot-Bunker%20Hornisse&query_place_id=ChIJLxHJC3kpsUcR9pmofOWkI2I",
